,Ticker,Date1,Open1,Volume1,Date2,Open2,Volume2
5813,CMCO,2017-12-31,39.85,122219.0,2018-12-31,29.76,124077.0
5814,CMCO,2018-03-31,35.83,100180.0,2019-03-31,34.62,47774.0
5815,CMCO,2018-06-30,43.03,99875.0,2019-06-30,42.61,117983.0
5816,CMCO,2018-09-30,39.82,169423.0,2019-09-30,36.33,152614.0
5817,CMCO,2018-12-31,29.76,124077.0,2019-12-31,39.92,67509.0
5818,CMCO,2019-03-31,34.62,47774.0,2020-03-30,25.42,99210.0
5819,CMCO,2019-06-30,42.61,117983.0,2020-06-29,32.61,193120.0
5820,CMCO,2019-09-30,36.33,152614.0,2020-09-29,33.61,56816.0
5821,CMCO,2019-12-31,39.92,67509.0,2020-12-30,38.78,46586.0
5822,CMCO,2020-03-31,24.53,189037.0,2021-03-31,53.65,223443.0
5823,CMCO,2020-06-30,32.05,160932.0,2021-06-30,46.95,140523.0
5824,CMCO,2020-09-30,33.71,53594.0,2021-09-30,49.62,228447.0
5825,CMCSA,2016-12-31,34.84,23670334.0,2017-12-31,40.86,17687564.0
5826,CMCSA,2017-03-31,37.42,15556514.0,2018-03-31,34.09,35583956.0
5827,CMCSA,2017-06-30,39.13,17382969.0,2018-06-30,32.44,17165034.0
5828,CMCSA,2017-09-30,38.41,18035816.0,2018-09-30,35.53,20431308.0
5829,CMCSA,2017-12-31,40.86,17687564.0,2018-12-31,34.29,21613243.0
5830,CMCSA,2018-03-31,34.09,35583956.0,2019-03-31,40.34,14326155.0
5831,CMCSA,2018-06-30,32.44,17165034.0,2019-06-30,42.65,19570297.0
5832,CMCSA,2018-09-30,35.53,20431308.0,2019-09-30,45.0,14142772.0
5833,CMCSA,2018-12-31,34.29,21613243.0,2019-12-31,45.12,13881706.0
5834,CMCSA,2019-03-31,40.34,14326155.0,2020-03-30,34.74,31400214.0
5835,CMCSA,2019-06-30,42.65,19570297.0,2020-06-29,38.87,20573845.0
5836,CMCSA,2019-09-30,45.0,14142772.0,2020-09-29,46.85,11873967.0
5837,CMCSA,2019-12-31,45.12,13881706.0,2020-12-30,51.69,9953969.0
5838,CMCSA,2020-03-31,34.83,27789378.0,2021-03-31,54.78,21976274.0
5839,CMCSA,2020-06-30,38.5,22169566.0,2021-06-30,56.53,12985109.0
5840,CMCSA,2020-09-30,46.54,27897250.0,2021-09-30,56.01,19457309.0
5841,CMD,2016-10-31,70.0,204837.0,2017-10-31,95.42,163264.0
5842,CMD,2017-01-31,75.73,222551.0,2018-01-31,112.03,169064.0
5843,CMD,2017-04-30,74.48,154971.0,2018-04-30,115.32,164479.0
5844,CMD,2017-07-31,74.62,95801.0,2018-07-31,91.69,172400.0
5845,CMD,2017-10-31,95.42,163264.0,2018-10-31,80.11,458943.0
5846,CMD,2018-01-31,112.03,169064.0,2019-01-31,80.28,179636.0
5847,CMD,2018-04-30,115.32,164479.0,2019-04-30,67.85,385560.0
5848,CMD,2018-07-31,91.69,172400.0,2019-07-31,91.34,453126.0
5849,CMD,2018-10-31,80.11,458943.0,2019-10-31,72.2,289334.0
5850,CMD,2019-01-31,80.28,179636.0,2020-01-31,66.67,183457.0
5851,CMD,2019-04-30,67.85,385560.0,2020-04-29,33.48,1460425.0
5852,CMD,2019-07-31,91.34,453126.0,2020-07-30,48.97,240566.0
5853,CMD,2019-10-31,72.2,289334.0,2020-10-30,48.28,244287.0
5854,CMD,2020-01-31,66.67,183457.0,2021-01-30,79.83,266261.0
5855,CMD,2020-04-30,37.12,963713.0,2021-04-30,88.11,651046.0
5856,CME,2016-12-31,116.16,2159178.0,2017-12-31,146.12,1078897.0
5857,CME,2017-03-31,119.23,1753587.0,2018-03-31,161.62,1795380.0
5858,CME,2017-06-30,125.44,932508.0,2018-06-30,163.48,917806.0
5859,CME,2017-09-30,135.73,819654.0,2018-09-30,171.35,1041879.0
5860,CME,2017-12-31,146.12,1078897.0,2018-12-31,186.81,1459649.0
5861,CME,2018-03-31,161.62,1795380.0,2019-03-31,165.66,1346891.0
5862,CME,2018-06-30,163.48,917806.0,2019-06-30,195.47,1421118.0
5863,CME,2018-09-30,171.35,1041879.0,2019-09-30,214.8,1123274.0
5864,CME,2018-12-31,186.81,1459649.0,2019-12-31,199.2,1016664.0
5865,CME,2019-03-31,165.66,1346891.0,2020-03-30,174.9,2299669.0
5866,CME,2019-06-30,195.47,1421118.0,2020-06-29,164.08,2464743.0
5867,CME,2019-09-30,214.8,1123274.0,2020-09-29,169.0,1741739.0
5868,CME,2019-12-31,199.2,1016664.0,2020-12-30,179.85,813394.0
5869,CME,2020-03-31,172.14,2546337.0,2021-03-31,203.51,1606305.0
5870,CME,2020-06-30,163.45,2676188.0,2021-06-30,213.19,1403001.0
5871,CME,2020-09-30,166.6,1322805.0,2021-09-30,197.11,1392875.0
5872,CMG,2016-12-31,379.11,868896.0,2017-12-31,290.9,1463603.0
5873,CMG,2017-03-31,447.13,914420.0,2018-03-31,322.24,819357.0
5874,CMG,2017-06-30,420.76,738611.0,2018-06-30,427.98,701692.0
5875,CMG,2017-09-30,307.91,1688415.0,2018-09-30,446.97,959381.0
5876,CMG,2017-12-31,290.9,1463603.0,2018-12-31,425.39,501815.0
5877,CMG,2018-03-31,322.24,819357.0,2019-03-31,712.15,697923.0
5878,CMG,2018-06-30,427.98,701692.0,2019-06-30,738.43,392250.0
5879,CMG,2018-09-30,446.97,959381.0,2019-09-30,822.0,467559.0
5880,CMG,2018-12-31,425.39,501815.0,2019-12-31,837.24,282153.0
5881,CMG,2019-03-31,712.15,697923.0,2020-03-30,622.21,533082.0
5882,CMG,2019-06-30,738.43,392250.0,2020-06-29,1034.82,297098.0
5883,CMG,2019-09-30,822.0,467559.0,2020-09-29,1263.26,178876.0
5884,CMG,2019-12-31,837.24,282153.0,2020-12-30,1395.0,184367.0
5885,CMG,2020-03-31,634.66,844051.0,2021-03-31,1420.98,357662.0
5886,CMG,2020-06-30,1049.0,397850.0,2021-06-30,1535.06,382875.0
5887,CMG,2020-09-30,1261.8,287010.0,2021-09-30,1847.75,274621.0
5888,CMI,2016-12-31,138.25,1638792.0,2017-12-31,177.51,1039410.0
5889,CMI,2017-03-31,151.24,849395.0,2018-03-31,161.51,1300829.0
5890,CMI,2017-06-30,160.72,975455.0,2018-06-30,131.58,1177323.0
5891,CMI,2017-09-30,168.45,953129.0,2018-09-30,147.77,1207199.0
5892,CMI,2017-12-31,177.51,1039410.0,2018-12-31,132.4,895929.0
5893,CMI,2018-03-31,161.51,1300829.0,2019-03-31,159.68,1436579.0
5894,CMI,2018-06-30,131.58,1177323.0,2019-06-30,173.0,2385825.0
5895,CMI,2018-09-30,147.77,1207199.0,2019-09-30,161.2,990472.0
5896,CMI,2018-12-31,132.4,895929.0,2019-12-31,179.28,735797.0
5897,CMI,2019-03-31,159.68,1436579.0,2020-03-30,132.0,1234131.0
5898,CMI,2019-06-30,173.0,2385825.0,2020-06-29,170.66,1214714.0
5899,CMI,2019-09-30,161.2,990472.0,2020-09-29,213.48,740559.0
5900,CMI,2019-12-31,179.28,735797.0,2020-12-30,223.88,390596.0
5901,CMI,2020-03-31,133.52,1581971.0,2021-03-31,264.64,1130346.0
5902,CMI,2020-06-30,171.87,1274807.0,2021-06-30,240.49,1010527.0
5903,CMI,2020-09-30,213.86,1349323.0,2021-09-30,231.3,1094286.0
5904,CMLS,2019-03-31,17.99,70411.0,2020-03-30,5.06,116591.0
5905,CMLS,2019-06-30,18.57,218389.0,2020-06-29,4.17,262600.0
5906,CMLS,2019-09-30,13.53,206039.0,2020-09-29,5.0,93762.0
5907,CMLS,2019-12-31,17.32,61200.0,2020-12-30,8.81,65581.0
5908,CMLS,2020-03-31,5.08,219517.0,2021-03-31,9.45,308122.0
5909,CMLS,2020-06-30,4.26,452600.0,2021-06-30,14.74,141997.0
5910,CMLS,2020-09-30,5.3,54002.0,2021-09-30,12.22,38533.0
5911,CMPR,2016-12-31,92.3,230639.0,2017-12-31,119.75,171537.0
5912,CMPR,2017-03-31,85.41,193886.0,2018-03-31,154.43,173467.0
5913,CMPR,2017-06-30,92.23,276401.0,2018-06-30,144.12,134120.0
5914,CMPR,2017-09-30,98.04,463547.0,2018-09-30,137.74,223253.0
5915,CMPR,2017-12-31,119.75,171537.0,2018-12-31,106.2,166524.0
5916,CMPR,2018-03-31,154.43,173467.0,2019-03-31,80.85,135725.0
5917,CMPR,2018-06-30,144.12,134120.0,2019-06-30,91.48,171343.0
5918,CMPR,2018-09-30,137.74,223253.0,2019-09-30,130.43,177845.0
5919,CMPR,2018-12-31,106.2,166524.0,2019-12-31,125.15,144242.0
5920,CMPR,2019-03-31,80.85,135725.0,2020-03-30,57.51,527460.0
5921,CMPR,2019-06-30,91.48,171343.0,2020-06-29,79.76,181200.0
5922,CMPR,2019-09-30,130.43,177845.0,2020-09-29,75.02,74171.0
5923,CMPR,2019-12-31,125.15,144242.0,2020-12-30,86.63,46653.0
5924,CMPR,2020-03-31,56.51,358608.0,2021-03-31,100.09,76237.0
5925,CMPR,2020-06-30,82.22,397900.0,2021-06-30,109.3,91000.0
5926,CMPR,2020-09-30,74.94,111928.0,2021-09-30,86.94,80548.0
5927,CMS,2016-12-31,41.64,1746469.0,2017-12-31,47.39,1689295.0
5928,CMS,2017-03-31,44.63,1735200.0,2018-03-31,45.42,3574872.0
5929,CMS,2017-06-30,46.45,1672572.0,2018-06-30,47.38,2460069.0
5930,CMS,2017-09-30,46.42,1455037.0,2018-09-30,48.85,1623603.0
5931,CMS,2017-12-31,47.39,1689295.0,2018-12-31,49.43,2719532.0
5932,CMS,2018-03-31,45.42,3574872.0,2019-03-31,55.54,3073965.0
5933,CMS,2018-06-30,47.38,2460069.0,2019-06-30,57.78,1774589.0
5934,CMS,2018-09-30,48.85,1623603.0,2019-09-30,64.15,1870234.0
5935,CMS,2018-12-31,49.43,2719532.0,2019-12-31,62.56,1041902.0
5936,CMS,2019-03-31,55.54,3073965.0,2020-03-30,59.21,3585623.0
5937,CMS,2019-06-30,57.78,1774589.0,2020-06-29,57.04,1766075.0
5938,CMS,2019-09-30,64.15,1870234.0,2020-09-29,61.63,1026440.0
5939,CMS,2019-12-31,62.56,1041902.0,2020-12-30,59.02,2538432.0
5940,CMS,2020-03-31,60.6,4662972.0,2021-03-31,61.13,2130346.0
5941,CMS,2020-06-30,57.77,3315173.0,2021-06-30,58.86,2467401.0
5942,CMS,2020-09-30,61.5,1534384.0,2021-09-30,59.93,2140730.0
5943,CMT,2016-12-31,17.09,20010.0,2017-12-31,21.95,16964.0
5944,CMT,2017-03-31,17.87,10639.0,2018-03-31,17.4,83083.0
5945,CMT,2017-06-30,22.07,29295.0,2018-06-30,14.18,4427.0
5946,CMT,2017-09-30,21.85,27119.0,2018-09-30,6.8,81391.0
5947,CMT,2017-12-31,21.95,16964.0,2018-12-31,7.4,9392.0
5948,CMT,2018-03-31,17.4,83083.0,2019-03-31,7.67,7370.0
5949,CMT,2018-09-30,6.8,81391.0,2019-09-30,5.95,13287.0
5950,CMT,2019-03-31,7.67,7370.0,2020-03-30,2.15,14925.0
5951,CMT,2019-06-30,7.58,519.0,2020-06-29,3.93,16700.0
5952,CMT,2019-09-30,5.95,13287.0,2020-09-29,8.21,57407.0
5953,CMT,2019-12-31,3.02,8474.0,2020-12-30,12.75,15033.0
5954,CMT,2020-03-31,1.75,23190.0,2021-03-31,11.7,12341.0
5955,CMT,2020-06-30,4.0,7000.0,2021-06-30,15.45,80087.0
5956,CMT,2020-09-30,8.96,22506.0,2021-09-30,11.55,15922.0
5957,CMTL,2016-10-31,10.01,851227.0,2017-10-31,21.15,153248.0
5958,CMTL,2017-01-31,10.61,138074.0,2018-01-31,21.75,134736.0
5959,CMTL,2017-04-30,14.08,226687.0,2018-04-30,30.58,84129.0
5960,CMTL,2017-07-31,18.1,118183.0,2018-07-31,33.05,107022.0
5961,CMTL,2017-10-31,21.15,153248.0,2018-10-31,28.01,124091.0
5962,CMTL,2018-01-31,21.75,134736.0,2019-01-31,24.98,97823.0
5963,CMTL,2018-04-30,30.58,84129.0,2019-04-30,24.19,169184.0
5964,CMTL,2018-07-31,33.05,107022.0,2019-07-31,29.48,155488.0
5965,CMTL,2018-10-31,28.01,124091.0,2019-10-31,34.62,156075.0
5966,CMTL,2019-01-31,24.98,97823.0,2020-01-31,29.64,383363.0
5967,CMTL,2019-04-30,24.19,169184.0,2020-04-29,18.3,342112.0
5968,CMTL,2019-07-31,29.48,155488.0,2020-07-30,15.96,143735.0
5969,CMTL,2019-10-31,34.62,156075.0,2020-10-30,14.98,221505.0
5970,CMTL,2020-01-31,29.64,383363.0,2021-01-30,22.12,172756.0
5971,CMTL,2020-04-30,19.0,348845.0,2021-04-30,24.37,171059.0
5972,CMTL,2020-07-31,16.15,231252.0,2021-07-31,25.1,270476.0
5973,CNC,2016-12-31,28.61,3988362.0,2017-12-31,50.35,2211514.0
5974,CNC,2017-03-31,35.99,3007492.0,2018-03-31,53.73,5745520.0
5975,CNC,2017-06-30,40.14,2693166.0,2018-06-30,61.41,2087620.0
5976,CNC,2017-09-30,48.56,3728940.0,2018-09-30,72.61,2588464.0
5977,CNC,2017-12-31,50.35,2211514.0,2018-12-31,56.82,2751996.0
5978,CNC,2018-03-31,53.73,5745520.0,2019-03-31,53.67,6150919.0
5979,CNC,2018-06-30,61.41,2087620.0,2019-06-30,53.05,7709310.0
5980,CNC,2018-09-30,72.61,2588464.0,2019-09-30,43.09,4852332.0
5981,CNC,2018-12-31,56.82,2751996.0,2019-12-31,63.0,2163095.0
5982,CNC,2019-03-31,53.67,6150919.0,2020-03-30,55.24,4595984.0
5983,CNC,2019-06-30,53.05,7709310.0,2020-06-29,59.85,5993200.0
5984,CNC,2019-09-30,43.09,4852332.0,2020-09-29,55.74,2522806.0
5985,CNC,2019-12-31,63.0,2163095.0,2020-12-30,58.97,1743431.0
5986,CNC,2020-03-31,57.71,7812724.0,2021-03-31,64.81,3005278.0
5987,CNC,2020-06-30,62.71,5354100.0,2021-06-30,73.68,2960516.0
5988,CNC,2020-09-30,56.26,3669206.0,2021-09-30,63.91,4128659.0
5989,CNDT,2016-12-31,14.85,44725149.0,2017-12-31,16.16,2768926.0
5990,CNDT,2017-03-31,16.77,5330320.0,2018-03-31,18.6,1899260.0
5991,CNDT,2017-06-30,15.76,2082148.0,2018-06-30,18.02,1533195.0
5992,CNDT,2017-09-30,15.7,1405223.0,2018-09-30,22.59,1974721.0
5993,CNDT,2017-12-31,16.16,2768926.0,2018-12-31,10.62,1567031.0
5994,CNDT,2018-03-31,18.6,1899260.0,2019-03-31,13.92,1611047.0
5995,CNDT,2018-06-30,18.02,1533195.0,2019-06-30,9.7,3065806.0
5996,CNDT,2018-09-30,22.59,1974721.0,2019-09-30,6.34,2043995.0
5997,CNDT,2018-12-31,10.62,1567031.0,2019-12-31,6.01,1298107.0
5998,CNDT,2019-03-31,13.92,1611047.0,2020-03-30,2.08,2057023.0
5999,CNDT,2019-06-30,9.7,3065806.0,2020-06-29,2.26,1933400.0
6000,CNDT,2019-09-30,6.34,2043995.0,2020-09-29,3.2,1562977.0
6001,CNDT,2019-12-31,6.01,1298107.0,2020-12-30,4.75,716629.0
6002,CNDT,2020-03-31,2.28,2326637.0,2021-03-31,6.82,2226751.0
6003,CNDT,2020-06-30,2.39,1367300.0,2021-06-30,7.54,1394816.0
6004,CNDT,2020-09-30,3.22,1704965.0,2021-09-30,6.46,2390183.0
6005,CNK,2016-12-31,38.74,930148.0,2017-12-31,34.94,1317376.0
6006,CNK,2017-03-31,44.33,636879.0,2018-03-31,37.26,1144565.0
6007,CNK,2017-06-30,38.44,999235.0,2018-06-30,34.96,976871.0
6008,CNK,2017-09-30,36.27,832411.0,2018-09-30,40.37,1742003.0
6009,CNK,2017-12-31,34.94,1317376.0,2018-12-31,35.7,1234790.0
6010,CNK,2018-03-31,37.26,1144565.0,2019-03-31,40.35,939559.0
6011,CNK,2018-06-30,34.96,976871.0,2019-06-30,36.43,1644279.0
6012,CNK,2018-09-30,40.37,1742003.0,2019-09-30,38.43,1028307.0
6013,CNK,2018-12-31,35.7,1234790.0,2019-12-31,33.99,954922.0
6014,CNK,2019-03-31,40.35,939559.0,2020-03-30,11.79,3145443.0
6015,CNK,2019-06-30,36.43,1644279.0,2020-06-29,11.01,6846600.0
6016,CNK,2019-09-30,38.43,1028307.0,2020-09-29,10.21,6285604.0
6017,CNK,2019-12-31,33.99,954922.0,2020-12-30,17.52,4358487.0
6018,CNK,2020-03-31,10.24,2895437.0,2021-03-31,20.48,2760273.0
6019,CNK,2020-06-30,11.61,4433800.0,2021-06-30,21.83,1292567.0
6020,CNK,2020-09-30,10.4,7974161.0,2021-09-30,19.13,3000022.0
6021,CNMD,2018-03-31,63.24,118183.0,2019-03-31,83.65,185437.0
6022,CNMD,2018-06-30,73.04,87751.0,2019-06-30,86.22,216880.0
6023,CNMD,2018-09-30,79.51,254523.0,2019-09-30,95.85,219523.0
6024,CNMD,2018-12-31,62.85,180586.0,2019-12-31,110.61,181786.0
6025,CNMD,2019-03-31,83.65,185437.0,2020-03-30,55.6,445833.0
6026,CNMD,2019-06-30,86.22,216880.0,2020-06-29,67.21,273718.0
6027,CNMD,2019-09-30,95.85,219523.0,2020-09-29,78.13,234816.0
6028,CNMD,2019-12-31,110.61,181786.0,2020-12-30,112.8,246523.0
6029,CNMD,2020-03-31,55.25,569915.0,2021-03-31,130.96,481347.0
6030,CNMD,2020-06-30,68.96,199864.0,2021-06-30,137.05,133923.0
6031,CNMD,2020-09-30,77.64,266259.0,2021-09-30,133.07,330813.0
6032,CNP,2016-12-31,24.72,2246823.0,2017-12-31,28.39,2550616.0
6033,CNP,2017-03-31,27.46,2643845.0,2018-03-31,27.47,3697233.0
6034,CNP,2017-06-30,27.47,3182281.0,2018-06-30,27.75,3652510.0
6035,CNP,2017-09-30,29.25,3027756.0,2018-09-30,27.59,5079783.0
6036,CNP,2017-12-31,28.39,2550616.0,2018-12-31,28.0,3579036.0
6037,CNP,2018-03-31,27.47,3697233.0,2019-03-31,30.69,3133463.0
6038,CNP,2018-06-30,27.75,3652510.0,2019-06-30,28.6,3377624.0
6039,CNP,2018-09-30,27.59,5079783.0,2019-09-30,30.06,5518519.0
6040,CNP,2018-12-31,28.0,3579036.0,2019-12-31,26.91,3443195.0
6041,CNP,2019-03-31,30.69,3133463.0,2020-03-30,16.4,7026604.0
6042,CNP,2019-06-30,28.6,3377624.0,2020-06-29,17.91,9176285.0
6043,CNP,2019-09-30,30.06,5518519.0,2020-09-29,19.11,2858440.0
6044,CNP,2019-12-31,26.91,3443195.0,2020-12-30,21.24,1767034.0
6045,CNP,2020-03-31,16.07,8535066.0,2021-03-31,22.68,3533188.0
6046,CNP,2020-06-30,18.63,6321063.0,2021-06-30,24.54,8231633.0
6047,CNP,2020-09-30,19.14,5278770.0,2021-09-30,25.15,4725421.0
6048,CNR,2018-09-30,15.21,830046.0,2019-09-30,5.95,471257.0
6049,CNR,2018-12-31,7.42,835113.0,2019-12-31,8.35,637164.0
6050,CNR,2019-03-31,6.22,539651.0,2020-03-30,5.0,647379.0
6051,CNR,2019-06-30,5.91,976674.0,2020-06-29,5.64,709973.0
6052,CNR,2019-09-30,5.95,471257.0,2020-09-29,7.9,592978.0
6053,CNR,2019-12-31,8.35,637164.0,2020-12-30,9.45,214521.0
6054,CNR,2020-03-31,4.71,592634.0,2021-03-31,13.6,1417878.0
6055,CNR,2020-06-30,5.93,460096.0,2021-06-30,18.33,1387687.0
6056,CNR,2020-09-30,8.09,676305.0,2021-09-30,14.99,1107836.0
6057,CNS,2016-12-31,34.08,221718.0,2017-12-31,47.53,295984.0
6058,CNS,2017-03-31,39.57,268913.0,2018-03-31,40.57,129129.0
6059,CNS,2017-06-30,40.5,54870.0,2018-06-30,41.47,158484.0
6060,CNS,2017-09-30,39.4,118530.0,2018-09-30,40.79,88792.0
6061,CNS,2017-12-31,47.53,295984.0,2018-12-31,34.38,73135.0
6062,CNS,2018-03-31,40.57,129129.0,2019-03-31,42.62,107595.0
6063,CNS,2018-06-30,41.47,158484.0,2019-06-30,51.8,116783.0
6064,CNS,2018-09-30,40.79,88792.0,2019-09-30,55.11,108507.0
6065,CNS,2018-12-31,34.38,73135.0,2019-12-31,62.5,223261.0
6066,CNS,2019-03-31,42.62,107595.0,2020-03-30,41.97,182829.0
6067,CNS,2019-06-30,51.8,116783.0,2020-06-29,65.74,136990.0
6068,CNS,2019-09-30,55.11,108507.0,2020-09-29,56.56,67636.0
6069,CNS,2019-12-31,62.5,223261.0,2020-12-30,72.73,61228.0
6070,CNS,2020-03-31,44.39,189927.0,2021-03-31,65.3,206725.0
6071,CNS,2020-06-30,66.74,242590.0,2021-06-30,81.53,85310.0
6072,CNS,2020-09-30,56.5,248133.0,2021-09-30,83.67,95512.0
6073,CNSL,2016-12-31,26.9,1216956.0,2017-12-31,12.82,1662541.0
6074,CNSL,2017-03-31,24.12,547009.0,2018-03-31,10.9,956114.0
6075,CNSL,2017-06-30,21.46,1162948.0,2018-06-30,12.34,545178.0
6076,CNSL,2017-09-30,19.03,312826.0,2018-09-30,13.11,398889.0
6077,CNSL,2017-12-31,12.82,1662541.0,2018-12-31,10.01,663793.0
6078,CNSL,2018-03-31,10.9,956114.0,2019-03-31,11.04,914004.0
6079,CNSL,2018-06-30,12.34,545178.0,2019-06-30,5.0,1802683.0
6080,CNSL,2018-09-30,13.11,398889.0,2019-09-30,4.77,971088.0
6081,CNSL,2018-12-31,10.01,663793.0,2019-12-31,3.86,820494.0
6082,CNSL,2019-03-31,11.04,914004.0,2020-03-30,4.85,392915.0
6083,CNSL,2019-06-30,5.0,1802683.0,2020-06-29,6.19,334400.0
6084,CNSL,2019-09-30,4.77,971088.0,2020-09-29,5.81,326430.0
6085,CNSL,2019-12-31,3.86,820494.0,2020-12-30,4.94,309439.0
6086,CNSL,2020-03-31,4.55,624007.0,2021-03-31,7.03,968294.0
6087,CNSL,2020-06-30,6.37,435400.0,2021-06-30,8.67,426471.0
6088,CNSL,2020-09-30,5.72,534504.0,2021-09-30,9.3,191750.0
6089,CNX,2017-03-31,16.2,3324601.0,2018-03-31,15.28,3461848.0
6090,CNX,2017-06-30,15.39,3799923.0,2018-06-30,17.53,2815530.0
6091,CNX,2017-09-30,16.58,2561218.0,2018-09-30,14.41,2566560.0
6092,CNX,2017-12-31,14.77,2331697.0,2018-12-31,11.72,4553579.0
6093,CNX,2018-03-31,15.28,3461848.0,2019-03-31,10.81,4350579.0
6094,CNX,2018-06-30,17.53,2815530.0,2019-06-30,7.45,4445419.0
6095,CNX,2018-09-30,14.41,2566560.0,2019-09-30,7.06,4689747.0
6096,CNX,2018-12-31,11.72,4553579.0,2019-12-31,8.54,3447717.0
6097,CNX,2019-03-31,10.81,4350579.0,2020-03-30,4.94,6749344.0
6098,CNX,2019-06-30,7.45,4445419.0,2020-06-29,8.47,3719900.0
6099,CNX,2019-09-30,7.06,4689747.0,2020-09-29,10.12,8719763.0
6100,CNX,2019-12-31,8.54,3447717.0,2020-12-30,10.16,3116026.0
6101,CNX,2020-03-31,5.72,6187849.0,2021-03-31,14.57,2603122.0
6102,CNX,2020-06-30,8.49,3297800.0,2021-06-30,13.76,3254442.0
6103,CNX,2020-09-30,9.58,6906970.0,2021-09-30,12.44,3672018.0
6104,CNXR,2016-12-31,1.67,29283.0,2017-12-31,0.17,17879.0
6105,CNXR,2017-03-31,1.08,21407.0,2018-03-31,0.34,0.0
6106,CODA,2017-04-30,4.5,2398.0,2018-04-30,3.67,36626.0
6107,CODA,2017-07-31,4.37,8399.0,2018-07-31,4.41,28151.0
6108,CODA,2018-01-31,4.0,110990.0,2019-01-31,6.35,3218.0
6109,CODA,2018-04-30,3.67,36626.0,2019-04-30,14.88,151146.0
6110,CODA,2018-07-31,4.41,28151.0,2019-07-31,12.23,164143.0
6111,CODA,2018-10-31,5.9,1363.0,2019-10-31,7.46,48385.0
6112,CODA,2019-01-31,6.35,3218.0,2020-01-31,6.32,88556.0
6113,CODA,2019-04-30,14.88,151146.0,2020-04-29,5.75,210949.0
6114,CODA,2019-07-31,12.23,164143.0,2020-07-30,5.86,27903.0
6115,CODA,2019-10-31,7.46,48385.0,2020-10-30,5.6,3636.0
6116,CODA,2020-01-31,6.32,88556.0,2021-01-30,6.2,408061.0
6117,CODA,2020-04-30,6.06,56420.0,2021-04-30,7.99,15347.0
6118,CODA,2020-07-31,5.9,14354.0,2021-07-31,8.87,7564.0
6119,CODI,2016-12-31,18.0,368110.0,2017-12-31,17.05,187686.0
6120,CODI,2017-03-31,16.45,240423.0,2018-03-31,16.4,344227.0
6121,CODI,2017-06-30,17.35,100968.0,2018-06-30,17.25,199131.0
6122,CODI,2017-09-30,17.8,95969.0,2018-09-30,18.2,174104.0
6123,CODI,2017-12-31,17.05,187686.0,2018-12-31,12.69,406875.0
6124,CODI,2018-03-31,16.4,344227.0,2019-03-31,15.74,166982.0
6125,CODI,2018-06-30,17.25,199131.0,2019-06-30,19.19,191133.0
6126,CODI,2018-09-30,18.2,174104.0,2019-09-30,19.79,276879.0
6127,CODI,2018-12-31,12.69,406875.0,2019-12-31,24.78,214864.0
6128,CODI,2019-03-31,15.74,166982.0,2020-03-30,13.65,219129.0
6129,CODI,2019-06-30,19.19,191133.0,2020-06-29,16.5,369426.0
6130,CODI,2019-09-30,19.79,276879.0,2020-09-29,17.86,298360.0
6131,CODI,2019-12-31,24.78,214864.0,2020-12-30,19.07,130129.0
6132,CODI,2020-03-31,13.41,394997.0,2021-03-31,23.34,143617.0
6133,CODI,2020-06-30,16.72,455106.0,2021-06-30,25.19,77508.0
6134,CODI,2020-09-30,18.5,895915.0,2021-09-30,28.67,232674.0
6135,CODX,2017-09-30,6.27,47436.0,2018-09-30,2.63,36892.0
6136,CODX,2017-12-31,2.7,35887.0,2018-12-31,1.19,30451.0
6137,CODX,2018-03-31,2.22,41611.0,2019-03-31,1.03,196933.0
6138,CODX,2018-06-30,3.8,15427.0,2019-06-30,0.84,69324.0
6139,CODX,2018-09-30,2.63,36892.0,2019-09-30,1.08,133076.0
6140,CODX,2018-12-31,1.19,30451.0,2019-12-31,0.92,156120.0
6141,CODX,2019-03-31,1.03,196933.0,2020-03-30,8.65,2864144.0
6142,CODX,2019-06-30,0.84,69324.0,2020-06-29,17.93,1814253.0
6143,CODX,2019-09-30,1.08,133076.0,2020-09-29,13.99,941909.0
6144,CODX,2019-12-31,0.92,156120.0,2020-12-30,9.86,909571.0
6145,CODX,2020-03-31,7.8,2904075.0,2021-03-31,8.71,1923850.0
6146,CODX,2020-06-30,17.36,5200795.0,2021-06-30,8.83,683838.0
6147,CODX,2020-09-30,13.76,1083298.0,2021-09-30,9.72,255393.0
6148,COG,2016-12-31,22.98,17547123.0,2017-12-31,28.31,5244308.0
6149,COG,2017-03-31,23.47,8901078.0,2018-03-31,23.85,6463191.0
6150,COG,2017-06-30,25.16,6993506.0,2018-06-30,23.6,4274937.0
6151,COG,2017-09-30,26.48,6340812.0,2018-09-30,22.65,4971274.0
6152,COG,2017-12-31,28.31,5244308.0,2018-12-31,22.99,8639067.0
6153,COG,2018-03-31,23.85,6463191.0,2019-03-31,26.32,3845942.0
6154,COG,2018-06-30,23.6,4274937.0,2019-06-30,23.16,5502014.0
6155,COG,2018-09-30,22.65,4971274.0,2019-09-30,17.43,8190276.0
6156,COG,2018-12-31,22.99,8639067.0,2019-12-31,17.04,4829068.0
6157,COG,2019-03-31,26.32,3845942.0,2020-03-30,16.01,8840538.0
6158,COG,2019-06-30,23.16,5502014.0,2020-06-29,16.68,5070992.0
6159,COG,2019-09-30,17.43,8190276.0,2020-09-29,17.86,5966465.0
